Entity,Code,Day,total_distributed
Northern Mariana Islands,MNP,2021-01-30,18650
Northern Mariana Islands,MNP,2021-01-31,18650
Northern Mariana Islands,MNP,2021-02-01,21850
Northern Mariana Islands,MNP,2021-02-02,29650
Northern Mariana Islands,MNP,2021-02-03,29650
Northern Mariana Islands,MNP,2021-02-04,29650
Northern Mariana Islands,MNP,2021-02-05,29650
Northern Mariana Islands,MNP,2021-02-06,29650
Northern Mariana Islands,MNP,2021-02-07,29650
Northern Mariana Islands,MNP,2021-02-08,29650
Northern Mariana Islands,MNP,2021-02-09,29650
Northern Mariana Islands,MNP,2021-02-10,29650
Northern Mariana Islands,MNP,2021-02-11,29650
Northern Mariana Islands,MNP,2021-02-12,29650
Northern Mariana Islands,MNP,2021-02-13,29650
Northern Mariana Islands,MNP,2021-02-14,29650
Northern Mariana Islands,MNP,2021-02-16,29650
Northern Mariana Islands,MNP,2021-02-17,29650
Northern Mariana Islands,MNP,2021-02-18,29650
Northern Mariana Islands,MNP,2021-02-19,29650
Northern Mariana Islands,MNP,2021-02-20,29650
Northern Mariana Islands,MNP,2021-02-22,29650
Northern Mariana Islands,MNP,2021-02-23,29650
Northern Mariana Islands,MNP,2021-02-24,29650
Northern Mariana Islands,MNP,2021-02-25,29650
Northern Mariana Islands,MNP,2021-02-26,29650
Northern Mariana Islands,MNP,2021-02-27,29650
Northern Mariana Islands,MNP,2021-02-28,29650
Northern Mariana Islands,MNP,2021-03-01,29650
Northern Mariana Islands,MNP,2021-03-02,43610
Northern Mariana Islands,MNP,2021-03-03,43610
Northern Mariana Islands,MNP,2021-03-04,43610
Northern Mariana Islands,MNP,2021-03-05,44010
Northern Mariana Islands,MNP,2021-03-06,44010
Northern Mariana Islands,MNP,2021-03-07,44010
Northern Mariana Islands,MNP,2021-03-08,44010
Northern Mariana Islands,MNP,2021-03-09,44010
Northern Mariana Islands,MNP,2021-03-10,44010
Northern Mariana Islands,MNP,2021-03-11,44010
Northern Mariana Islands,MNP,2021-03-12,44010
Northern Mariana Islands,MNP,2021-03-13,44010
Northern Mariana Islands,MNP,2021-03-14,44010
Northern Mariana Islands,MNP,2021-03-15,44010
Northern Mariana Islands,MNP,2021-03-16,44010
Northern Mariana Islands,MNP,2021-03-17,44010
Northern Mariana Islands,MNP,2021-03-18,44010
Northern Mariana Islands,MNP,2021-03-19,44110
Northern Mariana Islands,MNP,2021-03-20,44110
Northern Mariana Islands,MNP,2021-03-21,44110
Northern Mariana Islands,MNP,2021-03-22,44110
Northern Mariana Islands,MNP,2021-03-23,44110
Northern Mariana Islands,MNP,2021-03-24,44110
Northern Mariana Islands,MNP,2021-03-25,44210
Northern Mariana Islands,MNP,2021-03-26,44210
Northern Mariana Islands,MNP,2021-03-27,44210
Northern Mariana Islands,MNP,2021-03-28,44210
Northern Mariana Islands,MNP,2021-03-29,44210
Northern Mariana Islands,MNP,2021-03-30,61310
Northern Mariana Islands,MNP,2021-03-31,61310
Northern Mariana Islands,MNP,2021-04-01,61310
Northern Mariana Islands,MNP,2021-04-02,61310
Northern Mariana Islands,MNP,2021-04-03,61310
Northern Mariana Islands,MNP,2021-04-04,61310
Northern Mariana Islands,MNP,2021-04-05,61310
Northern Mariana Islands,MNP,2021-04-06,62910
Northern Mariana Islands,MNP,2021-04-07,62910
Northern Mariana Islands,MNP,2021-04-08,62910
Northern Mariana Islands,MNP,2021-04-09,62910
Northern Mariana Islands,MNP,2021-04-10,62910
Northern Mariana Islands,MNP,2021-04-11,62910
Northern Mariana Islands,MNP,2021-04-12,62910
Northern Mariana Islands,MNP,2021-04-13,62910
Northern Mariana Islands,MNP,2021-04-14,62910
Northern Mariana Islands,MNP,2021-04-15,62910
Northern Mariana Islands,MNP,2021-04-16,62910
Northern Mariana Islands,MNP,2021-04-17,62910
Northern Mariana Islands,MNP,2021-04-18,62910
Northern Mariana Islands,MNP,2021-04-19,62910
Northern Mariana Islands,MNP,2021-04-20,62910
Northern Mariana Islands,MNP,2021-04-21,62910
Northern Mariana Islands,MNP,2021-04-22,62910
Northern Mariana Islands,MNP,2021-04-23,62910
Northern Mariana Islands,MNP,2021-04-24,62910
Northern Mariana Islands,MNP,2021-04-25,62910
Northern Mariana Islands,MNP,2021-04-26,62910
Northern Mariana Islands,MNP,2021-04-27,62910
Northern Mariana Islands,MNP,2021-04-28,62910
Northern Mariana Islands,MNP,2021-04-29,62910
Northern Mariana Islands,MNP,2021-04-30,62910
Northern Mariana Islands,MNP,2021-05-01,62910
Northern Mariana Islands,MNP,2021-05-02,62910
Northern Mariana Islands,MNP,2021-05-03,62910
Northern Mariana Islands,MNP,2021-05-04,72330
Northern Mariana Islands,MNP,2021-05-05,72330
Northern Mariana Islands,MNP,2021-05-06,72330
Northern Mariana Islands,MNP,2021-05-07,72330
Northern Mariana Islands,MNP,2021-05-08,72330
Northern Mariana Islands,MNP,2021-05-09,72330
Northern Mariana Islands,MNP,2021-05-10,72330
Northern Mariana Islands,MNP,2021-05-11,72330
Northern Mariana Islands,MNP,2021-05-12,72330
Northern Mariana Islands,MNP,2021-05-13,72330
Northern Mariana Islands,MNP,2021-05-14,72330
Northern Mariana Islands,MNP,2021-05-15,72330
Northern Mariana Islands,MNP,2021-05-16,72330
Northern Mariana Islands,MNP,2021-05-17,72330
Northern Mariana Islands,MNP,2021-05-18,72330
Northern Mariana Islands,MNP,2021-05-19,72330
Northern Mariana Islands,MNP,2021-05-20,72330
Northern Mariana Islands,MNP,2021-05-21,72330
Northern Mariana Islands,MNP,2021-05-22,72330
Northern Mariana Islands,MNP,2021-05-23,72330
Northern Mariana Islands,MNP,2021-05-24,72330
Northern Mariana Islands,MNP,2021-05-25,72330
Northern Mariana Islands,MNP,2021-05-26,72330
Northern Mariana Islands,MNP,2021-05-27,72330
Northern Mariana Islands,MNP,2021-05-28,72330
Northern Mariana Islands,MNP,2021-05-29,72330
Northern Mariana Islands,MNP,2021-05-30,72330
Northern Mariana Islands,MNP,2021-06-01,72330
Northern Mariana Islands,MNP,2021-06-02,72330
Northern Mariana Islands,MNP,2021-06-03,72330
Northern Mariana Islands,MNP,2021-06-04,72330
Northern Mariana Islands,MNP,2021-06-05,72330
Northern Mariana Islands,MNP,2021-06-06,72330
Northern Mariana Islands,MNP,2021-06-07,72330
Northern Mariana Islands,MNP,2021-06-08,72330
Northern Mariana Islands,MNP,2021-06-09,72330
Northern Mariana Islands,MNP,2021-06-10,72330
Northern Mariana Islands,MNP,2021-06-11,72330
Northern Mariana Islands,MNP,2021-06-12,72330
Northern Mariana Islands,MNP,2021-06-13,72330
Northern Mariana Islands,MNP,2021-06-14,72330
Northern Mariana Islands,MNP,2021-06-15,72330
Northern Mariana Islands,MNP,2021-06-16,72330
Northern Mariana Islands,MNP,2021-06-17,72330
Northern Mariana Islands,MNP,2021-06-18,72330
Northern Mariana Islands,MNP,2021-06-19,72330
Northern Mariana Islands,MNP,2021-06-20,72330
Northern Mariana Islands,MNP,2021-06-21,72330
Northern Mariana Islands,MNP,2021-06-22,72330
Northern Mariana Islands,MNP,2021-06-23,72330
Northern Mariana Islands,MNP,2021-06-24,72330
Northern Mariana Islands,MNP,2021-06-25,72330
Northern Mariana Islands,MNP,2021-06-26,72330
Northern Mariana Islands,MNP,2021-06-27,72330
Northern Mariana Islands,MNP,2021-06-28,72330
Northern Mariana Islands,MNP,2021-06-29,72330
Northern Mariana Islands,MNP,2021-06-30,72330
Northern Mariana Islands,MNP,2021-07-01,72330
Northern Mariana Islands,MNP,2021-07-02,72330
Northern Mariana Islands,MNP,2021-07-03,72330
Northern Mariana Islands,MNP,2021-07-04,72330
Northern Mariana Islands,MNP,2021-07-06,72330
Northern Mariana Islands,MNP,2021-07-07,72330
Northern Mariana Islands,MNP,2021-07-08,72330
Northern Mariana Islands,MNP,2021-07-09,72330
Northern Mariana Islands,MNP,2021-07-10,72330
Northern Mariana Islands,MNP,2021-07-11,72330
Northern Mariana Islands,MNP,2021-07-12,72330
Northern Mariana Islands,MNP,2021-07-13,72330
Northern Mariana Islands,MNP,2021-07-14,72330
Northern Mariana Islands,MNP,2021-07-15,72330
Northern Mariana Islands,MNP,2021-07-16,72330
Northern Mariana Islands,MNP,2021-07-17,72330
Northern Mariana Islands,MNP,2021-07-18,72330
Northern Mariana Islands,MNP,2021-07-19,72330
Northern Mariana Islands,MNP,2021-07-20,76830
Northern Mariana Islands,MNP,2021-07-21,76830
Northern Mariana Islands,MNP,2021-07-22,76830
Northern Mariana Islands,MNP,2021-07-23,76830
Northern Mariana Islands,MNP,2021-07-24,76830
Northern Mariana Islands,MNP,2021-07-25,76830
Northern Mariana Islands,MNP,2021-07-26,76830
Northern Mariana Islands,MNP,2021-07-27,76830
Northern Mariana Islands,MNP,2021-07-28,76830
Northern Mariana Islands,MNP,2021-07-29,76830
Northern Mariana Islands,MNP,2021-07-30,76830
Northern Mariana Islands,MNP,2021-07-31,76830
Northern Mariana Islands,MNP,2021-08-01,76830
Northern Mariana Islands,MNP,2021-08-02,76830
Northern Mariana Islands,MNP,2021-08-03,78180
Northern Mariana Islands,MNP,2021-08-04,78180
Northern Mariana Islands,MNP,2021-08-05,78180
Northern Mariana Islands,MNP,2021-08-06,78180
Northern Mariana Islands,MNP,2021-08-07,78180
Northern Mariana Islands,MNP,2021-08-08,78180
Northern Mariana Islands,MNP,2021-08-09,78180
Northern Mariana Islands,MNP,2021-08-10,78180
Northern Mariana Islands,MNP,2021-08-11,78180
Northern Mariana Islands,MNP,2021-08-12,78180
Northern Mariana Islands,MNP,2021-08-13,78180
Northern Mariana Islands,MNP,2021-08-14,78180
Northern Mariana Islands,MNP,2021-08-15,78180
Northern Mariana Islands,MNP,2021-08-16,78180
Northern Mariana Islands,MNP,2021-08-17,78180
Northern Mariana Islands,MNP,2021-08-18,78180
Northern Mariana Islands,MNP,2021-08-19,78180
Northern Mariana Islands,MNP,2021-08-20,78180
Northern Mariana Islands,MNP,2021-08-21,78180
Northern Mariana Islands,MNP,2021-08-22,78180
Northern Mariana Islands,MNP,2021-08-23,78180
Northern Mariana Islands,MNP,2021-08-24,78180
Northern Mariana Islands,MNP,2021-08-25,78180
Northern Mariana Islands,MNP,2021-08-26,78180
Northern Mariana Islands,MNP,2021-08-27,78180
Northern Mariana Islands,MNP,2021-08-28,79080
Northern Mariana Islands,MNP,2021-08-29,79080
Northern Mariana Islands,MNP,2021-08-30,79080
Northern Mariana Islands,MNP,2021-08-31,79080
Northern Mariana Islands,MNP,2021-09-01,79080
Northern Mariana Islands,MNP,2021-09-02,79080
Northern Mariana Islands,MNP,2021-09-03,79080
Northern Mariana Islands,MNP,2021-09-04,79080
Northern Mariana Islands,MNP,2021-09-07,79080
Northern Mariana Islands,MNP,2021-09-08,79080
Northern Mariana Islands,MNP,2021-09-09,79080
Northern Mariana Islands,MNP,2021-09-10,82590
Northern Mariana Islands,MNP,2021-09-11,82590
Northern Mariana Islands,MNP,2021-09-12,82590
Northern Mariana Islands,MNP,2021-09-13,82590
Northern Mariana Islands,MNP,2021-09-14,82590
Northern Mariana Islands,MNP,2021-09-15,82590
Northern Mariana Islands,MNP,2021-09-16,82590
Northern Mariana Islands,MNP,2021-09-17,82590
Northern Mariana Islands,MNP,2021-09-18,82590
Northern Mariana Islands,MNP,2021-09-19,82590
Northern Mariana Islands,MNP,2021-09-20,82590
Northern Mariana Islands,MNP,2021-09-21,82590
Northern Mariana Islands,MNP,2021-09-22,86100
Northern Mariana Islands,MNP,2021-09-23,86200
Northern Mariana Islands,MNP,2021-09-24,86200
Northern Mariana Islands,MNP,2021-09-25,86200
Northern Mariana Islands,MNP,2021-09-26,86200
Northern Mariana Islands,MNP,2021-09-27,86200
Northern Mariana Islands,MNP,2021-09-28,86200
Northern Mariana Islands,MNP,2021-09-29,86200
Northern Mariana Islands,MNP,2021-09-30,86200
Northern Mariana Islands,MNP,2021-10-01,86200
Northern Mariana Islands,MNP,2021-10-02,86200
Northern Mariana Islands,MNP,2021-10-03,86200
Northern Mariana Islands,MNP,2021-10-04,86200
Northern Mariana Islands,MNP,2021-10-05,86200
Northern Mariana Islands,MNP,2021-10-06,86200
Northern Mariana Islands,MNP,2021-10-07,86200
Northern Mariana Islands,MNP,2021-10-08,86200
Northern Mariana Islands,MNP,2021-10-09,86200
Northern Mariana Islands,MNP,2021-10-12,86200
Northern Mariana Islands,MNP,2021-10-13,86200
Northern Mariana Islands,MNP,2021-10-14,86200
Northern Mariana Islands,MNP,2021-10-15,86200
Northern Mariana Islands,MNP,2021-10-16,86200
Northern Mariana Islands,MNP,2021-10-17,86200
Northern Mariana Islands,MNP,2021-10-18,86860
Northern Mariana Islands,MNP,2021-10-19,86860
Northern Mariana Islands,MNP,2021-10-20,86860
Northern Mariana Islands,MNP,2021-10-21,86860
Northern Mariana Islands,MNP,2021-10-22,86860
Northern Mariana Islands,MNP,2021-10-23,86860
Northern Mariana Islands,MNP,2021-10-24,86860
Northern Mariana Islands,MNP,2021-10-25,86860
Northern Mariana Islands,MNP,2021-10-26,86860
Northern Mariana Islands,MNP,2021-10-27,87480
Northern Mariana Islands,MNP,2021-10-28,87480
Northern Mariana Islands,MNP,2021-10-29,87480
Northern Mariana Islands,MNP,2021-10-30,87480
Northern Mariana Islands,MNP,2021-10-31,87480
Northern Mariana Islands,MNP,2021-11-01,87480
Northern Mariana Islands,MNP,2021-11-02,87480
Northern Mariana Islands,MNP,2021-11-03,90180
Northern Mariana Islands,MNP,2021-11-04,90180
Northern Mariana Islands,MNP,2021-11-05,90180
Northern Mariana Islands,MNP,2021-11-06,90180
Northern Mariana Islands,MNP,2021-11-07,90180
Northern Mariana Islands,MNP,2021-11-08,90180
Northern Mariana Islands,MNP,2021-11-09,90180
Northern Mariana Islands,MNP,2021-11-10,91800
Northern Mariana Islands,MNP,2021-11-12,91800
Northern Mariana Islands,MNP,2021-11-13,91800
Northern Mariana Islands,MNP,2021-11-14,91800
Northern Mariana Islands,MNP,2021-11-15,91800
Northern Mariana Islands,MNP,2021-11-16,91800
Northern Mariana Islands,MNP,2021-11-17,94840
Northern Mariana Islands,MNP,2021-11-18,94980
Northern Mariana Islands,MNP,2021-11-20,98980
Northern Mariana Islands,MNP,2021-11-21,98980
Northern Mariana Islands,MNP,2021-11-22,98980
Northern Mariana Islands,MNP,2021-11-23,98980
Northern Mariana Islands,MNP,2021-11-24,99180
Northern Mariana Islands,MNP,2021-11-29,100350
Northern Mariana Islands,MNP,2021-11-30,100350
Northern Mariana Islands,MNP,2021-12-01,100350
Northern Mariana Islands,MNP,2021-12-02,100650
Northern Mariana Islands,MNP,2021-12-03,103050
Northern Mariana Islands,MNP,2021-12-04,103050
Northern Mariana Islands,MNP,2021-12-05,103050
Northern Mariana Islands,MNP,2021-12-06,103050
Northern Mariana Islands,MNP,2021-12-07,103050
Northern Mariana Islands,MNP,2021-12-08,107820
Northern Mariana Islands,MNP,2021-12-09,108120
Northern Mariana Islands,MNP,2021-12-10,108120
Northern Mariana Islands,MNP,2021-12-11,108120
Northern Mariana Islands,MNP,2021-12-12,108120
Northern Mariana Islands,MNP,2021-12-13,108120
Northern Mariana Islands,MNP,2021-12-14,109990
Northern Mariana Islands,MNP,2021-12-15,109990
Northern Mariana Islands,MNP,2021-12-16,111160
Northern Mariana Islands,MNP,2021-12-17,111160
Northern Mariana Islands,MNP,2021-12-18,111160
Northern Mariana Islands,MNP,2021-12-19,111160
Northern Mariana Islands,MNP,2021-12-20,111160
Northern Mariana Islands,MNP,2021-12-21,111160
Northern Mariana Islands,MNP,2021-12-22,111160
Northern Mariana Islands,MNP,2021-12-23,111460
Northern Mariana Islands,MNP,2021-12-27,113130
Northern Mariana Islands,MNP,2021-12-28,113130
Northern Mariana Islands,MNP,2021-12-29,113330
Northern Mariana Islands,MNP,2021-12-30,113330
Northern Mariana Islands,MNP,2022-01-04,113330
Northern Mariana Islands,MNP,2022-01-05,113330
Northern Mariana Islands,MNP,2022-01-06,113330
Northern Mariana Islands,MNP,2022-01-07,113330
Northern Mariana Islands,MNP,2022-01-08,115130
Northern Mariana Islands,MNP,2022-01-09,115130
Northern Mariana Islands,MNP,2022-01-10,115130
Northern Mariana Islands,MNP,2022-01-11,115130
Northern Mariana Islands,MNP,2022-01-12,115130
Northern Mariana Islands,MNP,2022-01-13,117230
Northern Mariana Islands,MNP,2022-01-14,117930
Northern Mariana Islands,MNP,2022-01-15,117930
Northern Mariana Islands,MNP,2022-01-18,117930
Northern Mariana Islands,MNP,2022-01-19,117930
Northern Mariana Islands,MNP,2022-01-20,119530
Northern Mariana Islands,MNP,2022-01-21,119530
Northern Mariana Islands,MNP,2022-01-22,119530
Northern Mariana Islands,MNP,2022-01-23,119530
Northern Mariana Islands,MNP,2022-01-24,119530
Northern Mariana Islands,MNP,2022-01-25,119530
Northern Mariana Islands,MNP,2022-01-26,119530
Northern Mariana Islands,MNP,2022-01-27,119530
Northern Mariana Islands,MNP,2022-01-28,119530
Northern Mariana Islands,MNP,2022-01-29,119530
Northern Mariana Islands,MNP,2022-01-30,119530
Northern Mariana Islands,MNP,2022-01-31,119530
Northern Mariana Islands,MNP,2022-02-01,119530
Northern Mariana Islands,MNP,2022-02-02,119530
Northern Mariana Islands,MNP,2022-02-03,119530
Northern Mariana Islands,MNP,2022-02-04,119530
Northern Mariana Islands,MNP,2022-02-05,119530
Northern Mariana Islands,MNP,2022-02-06,119530
Northern Mariana Islands,MNP,2022-02-07,119530
Northern Mariana Islands,MNP,2022-02-08,119530
Northern Mariana Islands,MNP,2022-02-09,120030
Northern Mariana Islands,MNP,2022-02-10,120030
Northern Mariana Islands,MNP,2022-02-11,120630
Northern Mariana Islands,MNP,2022-02-12,120630
Northern Mariana Islands,MNP,2022-02-13,120630
Northern Mariana Islands,MNP,2022-02-14,120630
Northern Mariana Islands,MNP,2022-02-15,120630
Northern Mariana Islands,MNP,2022-02-16,121430
Northern Mariana Islands,MNP,2022-02-17,121430
Northern Mariana Islands,MNP,2022-02-18,121430
Northern Mariana Islands,MNP,2022-02-19,121430
Northern Mariana Islands,MNP,2022-02-22,121430
Northern Mariana Islands,MNP,2022-02-23,121430
Northern Mariana Islands,MNP,2022-02-24,121430
Northern Mariana Islands,MNP,2022-02-25,121430
Northern Mariana Islands,MNP,2022-02-26,121430
Northern Mariana Islands,MNP,2022-02-28,121430
Northern Mariana Islands,MNP,2022-03-03,122030
Northern Mariana Islands,MNP,2022-03-04,122030
Northern Mariana Islands,MNP,2022-03-05,122030
Northern Mariana Islands,MNP,2022-03-06,122030
Northern Mariana Islands,MNP,2022-03-07,122630
Northern Mariana Islands,MNP,2022-03-08,122630
Northern Mariana Islands,MNP,2022-03-09,122630
Northern Mariana Islands,MNP,2022-03-10,122630
Northern Mariana Islands,MNP,2022-03-11,122630
Northern Mariana Islands,MNP,2022-03-12,122630
Northern Mariana Islands,MNP,2022-03-13,122630
Northern Mariana Islands,MNP,2022-03-14,122630
Northern Mariana Islands,MNP,2022-03-15,122630
Northern Mariana Islands,MNP,2022-03-16,122630
Northern Mariana Islands,MNP,2022-03-17,122630
Northern Mariana Islands,MNP,2022-03-18,122630
Northern Mariana Islands,MNP,2022-03-19,122630
Northern Mariana Islands,MNP,2022-03-20,122630
Northern Mariana Islands,MNP,2022-03-21,122630
Northern Mariana Islands,MNP,2022-03-22,122630
Northern Mariana Islands,MNP,2022-03-23,123230
Northern Mariana Islands,MNP,2022-03-24,123230
Northern Mariana Islands,MNP,2022-03-25,123230
Northern Mariana Islands,MNP,2022-03-26,123230
Northern Mariana Islands,MNP,2022-03-27,123230
Northern Mariana Islands,MNP,2022-03-28,123230
Northern Mariana Islands,MNP,2022-03-29,123230
Northern Mariana Islands,MNP,2022-03-30,123230
Northern Mariana Islands,MNP,2022-03-31,123230
Northern Mariana Islands,MNP,2022-04-01,123530
